customer_id,spend,avg_income,age_group,city,gender,spend_ratio
ATQCUS1831,75121.0,44620.0,45+,Bengaluru,Male,1.6835723890632004
ATQCUS1832,78244.0,46183.0,45+,Bengaluru,Male,1.6942164865859732
ATQCUS1833,75978.0,42512.0,45+,Bengaluru,Male,1.787213022205495
ATQCUS1834,84171.0,47192.0,45+,Bengaluru,Male,1.7835862010510255
ATQCUS1835,76406.0,43284.0,45+,Bengaluru,Male,1.7652250254135478
ATQCUS1836,82361.0,46009.0,45+,Bengaluru,Male,1.7901062835532178
ATQCUS1837,83782.0,43738.0,45+,Bengaluru,Male,1.9155425488133888
ATQCUS1838,86657.0,47210.0,45+,Bengaluru,Male,1.835564499046812
ATQCUS1839,79745.0,42036.0,45+,Bengaluru,Male,1.8970644209724998
ATQCUS1840,75045.0,42334.0,45+,Bengaluru,Male,1.772688619076865
ATQCUS1841,73426.0,40402.0,45+,Bengaluru,Male,1.8173852779565367
ATQCUS1842,81696.0,43884.0,45+,Bengaluru,Male,1.8616352201257862
ATQCUS1843,66194.0,40728.0,45+,Bengaluru,Male,1.6252700844627774
ATQCUS1844,81825.0,44607.0,45+,Bengaluru,Male,1.8343533526128186
ATQCUS1845,77537.0,43675.0,45+,Bengaluru,Male,1.7753176874642245
ATQCUS1846,112876.0,83090.0,45+,Bengaluru,Male,1.358478757973282
ATQCUS1847,92218.0,75870.0,45+,Bengaluru,Male,1.21547383682615
ATQCUS1848,112459.0,79720.0,45+,Bengaluru,Male,1.4106748620170597
ATQCUS1849,94677.0,76940.0,45+,Bengaluru,Male,1.2305302833376657
ATQCUS1850,104897.0,73432.0,45+,Bengaluru,Male,1.4284916657587972
ATQCUS1851,97599.0,71025.0,45+,Bengaluru,Male,1.3741499472016896
ATQCUS1852,108925.0,76954.0,45+,Bengaluru,Male,1.4154559866933494
ATQCUS1853,105792.0,74643.0,45+,Bengaluru,Male,1.4173063783609983
ATQCUS1854,103716.0,76575.0,45+,Bengaluru,Male,1.3544368266405484
ATQCUS1855,93858.0,73799.0,45+,Bengaluru,Male,1.2718058510277916
ATQCUS1856,117488.0,76992.0,45+,Bengaluru,Male,1.5259767248545304
ATQCUS1857,99036.0,80407.0,45+,Bengaluru,Male,1.2316838086236273
ATQCUS1858,122408.0,82594.0,45+,Bengaluru,Male,1.4820447005835775
ATQCUS1859,129006.0,83258.0,45+,Bengaluru,Male,1.549472723341901
ATQCUS1860,103485.0,76583.0,45+,Bengaluru,Male,1.3512790044788008
ATQCUS1861,121365.0,84414.0,45+,Bengaluru,Male,1.4377354467268462
ATQCUS1862,107997.0,73384.0,45+,Bengaluru,Male,1.4716695737490462
ATQCUS1863,114752.0,80484.0,45+,Bengaluru,Male,1.4257740668952836
ATQCUS1864,121932.0,85082.0,45+,Bengaluru,Male,1.4331115864695234
ATQCUS1865,94800.0,78271.0,45+,Bengaluru,Male,1.211176553257273
ATQCUS1866,98842.0,77409.0,45+,Bengaluru,Male,1.2768799493598935
ATQCUS1867,117163.0,83631.0,45+,Bengaluru,Male,1.4009518001697936
ATQCUS1868,115149.0,82363.0,45+,Bengaluru,Male,1.3980670932336121
ATQCUS1869,107075.0,75877.0,45+,Bengaluru,Male,1.411165438802272
ATQCUS1870,105812.0,71693.0,45+,Bengaluru,Male,1.4759042026418199
ATQCUS1871,113513.0,77303.0,45+,Bengaluru,Male,1.468416490951192
ATQCUS1872,111588.0,82526.0,45+,Bengaluru,Male,1.3521556842692
ATQCUS1873,68917.0,39054.0,45+,Bengaluru,Male,1.764659189839709
ATQCUS1874,69509.0,38435.0,45+,Bengaluru,Male,1.80848185247821
ATQCUS1875,79418.0,41536.0,45+,Bengaluru,Male,1.9120281201848999
ATQCUS1876,75143.0,40484.0,45+,Bengaluru,Male,1.8561159964430392
ATQCUS1877,71562.0,35865.0,45+,Bengaluru,Male,1.9953157674613133
ATQCUS1878,70153.0,38804.0,45+,Bengaluru,Male,1.8078806308627977
ATQCUS1879,80068.0,41094.0,45+,Bengaluru,Male,1.9484109602375042
ATQCUS1880,79393.0,39938.0,45+,Bengaluru,Male,1.987906254694777
ATQCUS1881,67670.0,40658.0,45+,Bengaluru,Male,1.6643710954793645
ATQCUS1882,71198.0,39079.0,45+,Bengaluru,Male,1.8218992297653471
ATQCUS1883,73481.0,39016.0,45+,Bengaluru,Male,1.8833555464424852
ATQCUS1884,72113.0,38257.0,45+,Bengaluru,Male,1.8849622291345374
ATQCUS1885,70882.0,41992.0,45+,Bengaluru,Male,1.6879881882263288
ATQCUS1886,66883.0,38752.0,45+,Bengaluru,Male,1.7259238232865401
ATQCUS1887,82242.0,38182.0,45+,Bengaluru,Male,2.1539468859672097
ATQCUS1888,74530.0,36899.0,45+,Bengaluru,Male,2.0198379359874252
ATQCUS1889,75386.0,41325.0,45+,Bengaluru,Male,1.8242226255293406
ATQCUS1890,67297.0,36811.0,45+,Bengaluru,Male,1.8281763603270762
ATQCUS1891,81861.0,39960.0,45+,Bengaluru,Male,2.0485735735735737
ATQCUS1892,65562.0,35701.0,45+,Bengaluru,Male,1.8364191479230274
ATQCUS1893,77505.0,38124.0,45+,Bengaluru,Male,2.0329713566257475
ATQCUS1894,67623.0,58535.0,45+,Bengaluru,Male,1.1552575382249937
ATQCUS1895,79511.0,60447.0,45+,Bengaluru,Male,1.3153837245851738
ATQCUS1896,78762.0,62678.0,45+,Bengaluru,Male,1.2566131657040749
ATQCUS1897,68141.0,57880.0,45+,Bengaluru,Male,1.1772805805114028
ATQCUS1898,65628.0,57790.0,45+,Bengaluru,Male,1.135629001557363
ATQCUS1899,64198.0,57343.0,45+,Bengaluru,Male,1.1195437978480371
ATQCUS1900,69621.0,58771.0,45+,Bengaluru,Male,1.1846148610709364
ATQCUS1901,75418.0,60033.0,45+,Bengaluru,Male,1.2562757150234038
ATQCUS1902,117619.0,70739.0,45+,Chennai,Male,1.6627178783980547
ATQCUS1903,102387.0,68408.0,45+,Chennai,Male,1.4967109110045609
ATQCUS1904,104717.0,71025.0,45+,Chennai,Male,1.4743681802182331
ATQCUS1905,110586.0,70859.0,45+,Chennai,Male,1.560648612032346
ATQCUS1906,101102.0,68142.0,45+,Chennai,Male,1.4836958116873586
ATQCUS1907,115181.0,70717.0,45+,Chennai,Male,1.6287597041729711
ATQCUS1908,106005.0,70877.0,45+,Chennai,Male,1.4956191712403177
ATQCUS1909,119107.0,72752.0,45+,Chennai,Male,1.6371646140312295
ATQCUS1910,106140.0,67554.0,45+,Chennai,Male,1.5711874944488853
ATQCUS1911,94945.0,68902.0,45+,Chennai,Male,1.377971611854518
ATQCUS1912,125325.0,76947.0,45+,Chennai,Male,1.628718468556279
ATQCUS1913,102062.0,65761.0,45+,Chennai,Male,1.552014111707547
ATQCUS1914,116163.0,73479.0,45+,Chennai,Male,1.5809006654962643
ATQCUS1915,111659.0,72430.0,45+,Chennai,Male,1.541612591467624
ATQCUS1916,59822.0,47085.0,45+,Chennai,Male,1.2705107783795264
ATQCUS1917,53529.0,42114.0,45+,Chennai,Male,1.2710500071235218
ATQCUS1918,56436.0,41921.0,45+,Chennai,Male,1.346246511295055
ATQCUS1919,51245.0,44587.0,45+,Chennai,Male,1.1493260367371656
ATQCUS1920,62828.0,47415.0,45+,Chennai,Male,1.3250659074132658
ATQCUS1921,52465.0,41500.0,45+,Chennai,Male,1.2642168674698795
ATQCUS1922,50228.0,41532.0,45+,Chennai,Male,1.2093807184821344
ATQCUS1923,48409.0,43126.0,45+,Chennai,Male,1.122501507211427
ATQCUS1924,56541.0,45031.0,45+,Chennai,Male,1.2556016966090027
ATQCUS1925,52828.0,44896.0,45+,Chennai,Male,1.1766749821810407
ATQCUS1926,71750.0,77786.0,45+,Chennai,Male,0.922402488879747
ATQCUS1927,81033.0,75711.0,45+,Chennai,Male,1.0702936165154338
ATQCUS1928,72825.0,78401.0,45+,Chennai,Male,0.9288784581829314
ATQCUS1929,69699.0,73566.0,45+,Chennai,Male,0.9474349563657124
ATQCUS1930,82516.0,77750.0,45+,Chennai,Male,1.0612990353697749
ATQCUS1931,65380.0,78524.0,45+,Chennai,Male,0.8326116855993072
ATQCUS1932,81653.0,80511.0,45+,Chennai,Male,1.0141843971631206
ATQCUS1933,72709.0,78716.0,45+,Chennai,Male,0.923687687382489
ATQCUS1934,77823.0,73639.0,45+,Chennai,Male,1.0568177188717935
ATQCUS1935,77800.0,80362.0,45+,Chennai,Male,0.9681192603469302
ATQCUS1936,75831.0,81598.0,45+,Chennai,Male,0.9293242481433368
ATQCUS1937,79373.0,77345.0,45+,Chennai,Male,1.026220182300084
ATQCUS1938,71003.0,77937.0,45+,Chennai,Male,0.9110307042867958
ATQCUS1939,78912.0,77222.0,45+,Chennai,Male,1.021884955064619
ATQCUS1940,58420.0,40450.0,45+,Chennai,Male,1.4442521631644005
ATQCUS1941,53740.0,39216.0,45+,Chennai,Male,1.370359037127703
ATQCUS1942,49131.0,43204.0,45+,Chennai,Male,1.1371863716322563
ATQCUS1943,57993.0,38560.0,45+,Chennai,Male,1.5039678423236515
ATQCUS1944,47648.0,37459.0,45+,Chennai,Male,1.2720040577698284
ATQCUS1945,52301.0,38400.0,45+,Chennai,Male,1.3620052083333334
ATQCUS1946,52322.0,40243.0,45+,Chennai,Male,1.3001515791566236
ATQCUS1947,52356.0,37073.0,45+,Chennai,Male,1.4122407142664473
ATQCUS1948,46933.0,55795.0,45+,Chennai,Male,0.8411685634913523
ATQCUS1949,49663.0,58265.0,45+,Chennai,Male,0.8523641980605853
ATQCUS1950,52054.0,63003.0,45+,Chennai,Male,0.8262146247004111
ATQCUS1951,54751.0,63585.0,45+,Chennai,Male,0.8610678619171188
ATQCUS1952,53061.0,62341.0,45+,Chennai,Male,0.851141303476043
ATQCUS1953,125784.0,68569.0,45+,Hyderabad,Male,1.8344149688634805
ATQCUS1954,126558.0,75669.0,45+,Hyderabad,Male,1.6725211116837806
ATQCUS1955,136600.0,71068.0,45+,Hyderabad,Male,1.9221027748072268
ATQCUS1956,121484.0,72299.0,45+,Hyderabad,Male,1.6802998658349355
ATQCUS1957,134733.0,72667.0,45+,Hyderabad,Male,1.8541153480947334
ATQCUS1958,126711.0,75349.0,45+,Hyderabad,Male,1.6816547001287343
ATQCUS1959,113368.0,66635.0,45+,Hyderabad,Male,1.7013281308621595
ATQCUS1960,111439.0,67370.0,45+,Hyderabad,Male,1.654133887487012
ATQCUS1961,122206.0,71312.0,45+,Hyderabad,Male,1.7136807269463765
ATQCUS1962,127035.0,72681.0,45+,Hyderabad,Male,1.7478433153093655
ATQCUS1963,119517.0,75381.0,45+,Hyderabad,Male,1.585505631392526
ATQCUS1964,70455.0,44984.0,45+,Hyderabad,Male,1.5662235461497422
ATQCUS1965,68940.0,48057.0,45+,Hyderabad,Male,1.434546476059679
ATQCUS1966,57109.0,41893.0,45+,Hyderabad,Male,1.3632110376435205
ATQCUS1967,74692.0,45293.0,45+,Hyderabad,Male,1.6490848475481863
ATQCUS1968,57231.0,40952.0,45+,Hyderabad,Male,1.3975141629224457
ATQCUS1969,68576.0,42785.0,45+,Hyderabad,Male,1.6028047212808227
ATQCUS1970,61435.0,41972.0,45+,Hyderabad,Male,1.4637139045077672
ATQCUS1971,70707.0,43443.0,45+,Hyderabad,Male,1.627580968165182
ATQCUS1972,75390.0,48647.0,45+,Hyderabad,Male,1.5497358521594342
ATQCUS1973,92494.0,76892.0,45+,Hyderabad,Male,1.202907974821828
ATQCUS1974,95064.0,73864.0,45+,Hyderabad,Male,1.2870139716235243
ATQCUS1975,89252.0,81898.0,45+,Hyderabad,Male,1.089794622579306
ATQCUS1976,86186.0,73869.0,45+,Hyderabad,Male,1.1667411227984676
ATQCUS1977,100288.0,81550.0,45+,Hyderabad,Male,1.229773145309626
ATQCUS1978,83797.0,74507.0,45+,Hyderabad,Male,1.1246862710886225
ATQCUS1979,80665.0,71569.0,45+,Hyderabad,Male,1.1270941329346504
ATQCUS1980,87618.0,77762.0,45+,Hyderabad,Male,1.1267457112728583
ATQCUS1981,95388.0,81528.0,45+,Hyderabad,Male,1.1700029437739181
ATQCUS1982,103424.0,86327.0,45+,Hyderabad,Male,1.198049277746244
ATQCUS1983,95427.0,78429.0,45+,Hyderabad,Male,1.2167310561144475
ATQCUS1984,81217.0,78145.0,45+,Hyderabad,Male,1.039311536246721
ATQCUS1985,93847.0,85593.0,45+,Hyderabad,Male,1.0964331195308028
ATQCUS1986,93152.0,76197.0,45+,Hyderabad,Male,1.222515322125543
ATQCUS1987,91191.0,77607.0,45+,Hyderabad,Male,1.1750357570837682
ATQCUS1988,86107.0,80217.0,45+,Hyderabad,Male,1.073425832429535
ATQCUS1989,87111.0,71015.0,45+,Hyderabad,Male,1.2266563402098147
ATQCUS1990,51216.0,39754.0,45+,Hyderabad,Male,1.288323187603763
ATQCUS1991,58803.0,37599.0,45+,Hyderabad,Male,1.5639511689140668
ATQCUS1992,62026.0,38837.0,45+,Hyderabad,Male,1.5970852537528646
ATQCUS1993,63622.0,38310.0,45+,Hyderabad,Male,1.6607152179587574
ATQCUS1994,71036.0,39443.0,45+,Hyderabad,Male,1.800978627386355
ATQCUS1995,61254.0,38947.0,45+,Hyderabad,Male,1.5727527152283873
ATQCUS1996,51587.0,34849.0,45+,Hyderabad,Male,1.480300725989268
ATQCUS1997,57737.0,38037.0,45+,Hyderabad,Male,1.5179167652548835
ATQCUS1998,55145.0,56746.0,45+,Hyderabad,Male,0.9717865576428294
ATQCUS1999,65232.0,62997.0,45+,Hyderabad,Male,1.0354778798990427
ATQCUS2000,62192.0,58980.0,45+,Hyderabad,Male,1.0544591386910818
ATQCUS2001,116657.0,48966.0,21-24,Mumbai,Female,2.38240820160928
ATQCUS2002,113303.0,50011.0,21-24,Mumbai,Female,2.2655615764531802
ATQCUS2003,100298.0,47667.0,21-24,Mumbai,Female,2.1041391318941827
ATQCUS2004,115337.0,48147.0,21-24,Mumbai,Female,2.3955178931189898
ATQCUS2005,130227.0,50382.0,21-24,Mumbai,Female,2.5847921876860784
ATQCUS2006,112522.0,49529.0,21-24,Mumbai,Female,2.27184073976862
ATQCUS2007,98598.0,47304.0,21-24,Mumbai,Female,2.084348046676814
ATQCUS2008,110681.0,48179.0,21-24,Mumbai,Female,2.297287199817348
ATQCUS2009,106014.0,46302.0,21-24,Mumbai,Female,2.2896203187767266
ATQCUS2010,125427.0,47584.0,21-24,Mumbai,Female,2.6359070275722933
ATQCUS2011,124681.0,49862.0,21-24,Mumbai,Female,2.500521439172115
ATQCUS2012,119133.0,51446.0,21-24,Mumbai,Female,2.315690238308129
ATQCUS2013,113964.0,48551.0,21-24,Mumbai,Female,2.34730489588268
ATQCUS2014,57185.0,31869.0,21-24,Mumbai,Female,1.7943769807650067
ATQCUS2015,57299.0,31166.0,21-24,Mumbai,Female,1.8385099146505808
ATQCUS2016,59822.0,32134.0,21-24,Mumbai,Female,1.8616418746499035
ATQCUS2017,57829.0,31309.0,21-24,Mumbai,Female,1.847040786994155
ATQCUS2018,50903.0,29852.0,21-24,Mumbai,Female,1.7051788824869356
ATQCUS2019,56362.0,29380.0,21-24,Mumbai,Female,1.9183798502382574
ATQCUS2020,78348.0,55083.0,21-24,Mumbai,Female,1.4223626164152279
ATQCUS2021,76209.0,53542.0,21-24,Mumbai,Female,1.4233498935415188
ATQCUS2022,80194.0,52520.0,21-24,Mumbai,Female,1.5269230769230768
ATQCUS2023,57087.0,27791.0,21-24,Mumbai,Female,2.0541542225900473
ATQCUS2024,55419.0,27065.0,21-24,Mumbai,Female,2.047626085350083
ATQCUS2025,57586.0,27275.0,21-24,Mumbai,Female,2.1113107241063243
ATQCUS2026,54580.0,42267.0,21-24,Mumbai,Female,1.291314737265479
ATQCUS2027,48731.0,39287.0,21-24,Mumbai,Female,1.2403848601318501
ATQCUS2028,89459.0,47347.0,21-24,Delhi NCR,Female,1.8894333326293113
ATQCUS2029,97280.0,48628.0,21-24,Delhi NCR,Female,2.0004935428148394
ATQCUS2030,93764.0,45330.0,21-24,Delhi NCR,Female,2.068475623207589
ATQCUS2031,107272.0,48729.0,21-24,Delhi NCR,Female,2.2013995772537913
ATQCUS2032,111744.0,49403.0,21-24,Delhi NCR,Female,2.261886929943526
ATQCUS2033,103836.0,49951.0,21-24,Delhi NCR,Female,2.0787571820383977
ATQCUS2034,92783.0,47840.0,21-24,Delhi NCR,Female,1.9394439799331105
ATQCUS2035,49866.0,30067.0,21-24,Delhi NCR,Female,1.6584960255429542
ATQCUS2036,49052.0,28349.0,21-24,Delhi NCR,Female,1.7302903100638471
ATQCUS2037,58993.0,30288.0,21-24,Delhi NCR,Female,1.9477350765979926
ATQCUS2038,69406.0,54449.0,21-24,Delhi NCR,Female,1.2746974232768278
ATQCUS2039,49297.0,27952.0,21-24,Delhi NCR,Female,1.7636305094447624
ATQCUS2040,45822.0,41789.0,21-24,Delhi NCR,Female,1.0965086506018331
ATQCUS2041,46878.0,41700.0,21-24,Delhi NCR,Female,1.1241726618705037
ATQCUS2042,87125.0,47407.0,21-24,Bengaluru,Female,1.837808762419052
ATQCUS2043,105235.0,50750.0,21-24,Bengaluru,Female,2.0735960591133007
ATQCUS2044,91287.0,49869.0,21-24,Bengaluru,Female,1.830536004331348
ATQCUS2045,96433.0,47244.0,21-24,Bengaluru,Female,2.0411692490051645
ATQCUS2046,94007.0,47113.0,21-24,Bengaluru,Female,1.995351601468809
ATQCUS2047,86166.0,46607.0,21-24,Bengaluru,Female,1.8487780805458407
ATQCUS2048,50333.0,31443.0,21-24,Bengaluru,Female,1.600769646662214
ATQCUS2049,52297.0,30085.0,21-24,Bengaluru,Female,1.738308126973575
ATQCUS2050,46188.0,29283.0,21-24,Bengaluru,Female,1.5772974080524536
ATQCUS2051,72063.0,53655.0,21-24,Bengaluru,Female,1.3430807939614202
ATQCUS2052,43593.0,28457.0,21-24,Bengaluru,Female,1.5318902203324314
ATQCUS2053,43649.0,24995.0,21-24,Bengaluru,Female,1.7463092618523706
ATQCUS2054,54006.0,40630.0,21-24,Bengaluru,Female,1.329214865862663
ATQCUS2055,45165.0,38919.0,21-24,Bengaluru,Female,1.1604871656517382
ATQCUS2056,70282.0,47604.0,21-24,Chennai,Female,1.4763885387782538
ATQCUS2057,64842.0,49175.0,21-24,Chennai,Female,1.3185968479918657
ATQCUS2058,76626.0,50960.0,21-24,Chennai,Female,1.5036499215070644
ATQCUS2059,64132.0,47244.0,21-24,Chennai,Female,1.3574633815934298
ATQCUS2060,33571.0,30918.0,21-24,Chennai,Female,1.0858076201565432
ATQCUS2061,35970.0,29102.0,21-24,Chennai,Female,1.235997525943234
ATQCUS2062,33534.0,30144.0,21-24,Chennai,Female,1.1124601910828025
ATQCUS2063,29588.0,29310.0,21-24,Chennai,Female,1.0094848174684408
ATQCUS2064,46014.0,55305.0,21-24,Chennai,Female,0.8320043395714674
ATQCUS2065,35842.0,26231.0,21-24,Chennai,Female,1.3663985360832602
ATQCUS2066,26617.0,39072.0,21-24,Chennai,Female,0.6812295249795249
ATQCUS2067,29080.0,38867.0,21-24,Chennai,Female,0.7481925540947333
ATQCUS2068,72010.0,46827.0,21-24,Hyderabad,Female,1.5377880282742862
ATQCUS2069,75008.0,49269.0,21-24,Hyderabad,Female,1.5224177474679819
ATQCUS2070,76076.0,49348.0,21-24,Hyderabad,Female,1.541622760800843
ATQCUS2071,80274.0,48671.0,21-24,Hyderabad,Female,1.6493188962626615
ATQCUS2072,74560.0,48066.0,21-24,Hyderabad,Female,1.5512004327383182
ATQCUS2073,85877.0,49375.0,21-24,Hyderabad,Female,1.7392810126582279
ATQCUS2074,39564.0,30814.0,21-24,Hyderabad,Female,1.2839618355293048
ATQCUS2075,45050.0,28807.0,21-24,Hyderabad,Female,1.5638560072204672
ATQCUS2076,70978.0,54863.0,21-24,Hyderabad,Female,1.2937316588593406
ATQCUS2077,35033.0,26391.0,21-24,Hyderabad,Female,1.3274601189799553
ATQCUS2078,37686.0,40990.0,21-24,Hyderabad,Female,0.9193949743839961
ATQCUS2079,179928.0,60063.0,25-34,Mumbai,Female,2.9956545627091553
ATQCUS2080,164383.0,60497.0,25-34,Mumbai,Female,2.7172091178074944
ATQCUS2081,160083.0,60188.0,25-34,Mumbai,Female,2.6597162225028246
ATQCUS2082,175638.0,62775.0,25-34,Mumbai,Female,2.7978972520908005
ATQCUS2083,176688.0,65949.0,25-34,Mumbai,Female,2.679161169994996
ATQCUS2084,168414.0,63805.0,25-34,Mumbai,Female,2.6395110101089254
ATQCUS2085,163196.0,61814.0,25-34,Mumbai,Female,2.6401138900572687
ATQCUS2086,187671.0,62274.0,25-34,Mumbai,Female,3.013633298005588
ATQCUS2087,144529.0,60661.0,25-34,Mumbai,Female,2.3825687014721155
ATQCUS2088,170058.0,60792.0,25-34,Mumbai,Female,2.7973746545598104
ATQCUS2089,175913.0,62670.0,25-34,Mumbai,Female,2.8069730333492897
ATQCUS2090,153238.0,59749.0,25-34,Mumbai,Female,2.5646956434417314
ATQCUS2091,207279.0,64657.0,25-34,Mumbai,Female,3.2058245820251483
ATQCUS2092,149800.0,60646.0,25-34,Mumbai,Female,2.470072222405435
ATQCUS2093,152723.0,60336.0,25-34,Mumbai,Female,2.5312085653672765
ATQCUS2094,162241.0,61591.0,25-34,Mumbai,Female,2.634167329642318
ATQCUS2095,180750.0,64954.0,25-34,Mumbai,Female,2.7827385534378175
ATQCUS2096,169911.0,62337.0,25-34,Mumbai,Female,2.72568458539872
ATQCUS2097,185707.0,64769.0,25-34,Mumbai,Female,2.867220429526471
ATQCUS2098,170185.0,61174.0,25-34,Mumbai,Female,2.7819825416026416
ATQCUS2099,176657.0,59020.0,25-34,Mumbai,Female,2.993171806167401
ATQCUS2100,171821.0,59647.0,25-34,Mumbai,Female,2.880631045987225
ATQCUS2101,174232.0,63159.0,25-34,Mumbai,Female,2.7586250573948288
ATQCUS2102,174611.0,62730.0,25-34,Mumbai,Female,2.7835326000318825
ATQCUS2103,154400.0,60990.0,25-34,Mumbai,Female,2.531562551237908
ATQCUS2104,157719.0,58636.0,25-34,Mumbai,Female,2.68979807626714
ATQCUS2105,174899.0,60281.0,25-34,Mumbai,Female,2.9013951327947445
ATQCUS2106,148018.0,59702.0,25-34,Mumbai,Female,2.479280426116378
ATQCUS2107,178389.0,62104.0,25-34,Mumbai,Female,2.8724236764137574
ATQCUS2108,180550.0,61071.0,25-34,Mumbai,Female,2.9563950156375367
ATQCUS2109,162370.0,58952.0,25-34,Mumbai,Female,2.7542746641335323
ATQCUS2110,155303.0,61157.0,25-34,Mumbai,Female,2.5394149484114656
ATQCUS2111,166421.0,61332.0,25-34,Mumbai,Female,2.713444857496902
ATQCUS2112,197995.0,65438.0,25-34,Mumbai,Female,3.025688437910694
ATQCUS2113,193155.0,63630.0,25-34,Mumbai,Female,3.0355964167845357
ATQCUS2114,162697.0,59629.0,25-34,Mumbai,Female,2.72848781633098
ATQCUS2115,144303.0,66420.0,25-34,Mumbai,Female,2.172583559168925
ATQCUS2116,72935.0,36648.0,25-34,Mumbai,Female,1.9901495306701593
ATQCUS2117,89644.0,37539.0,25-34,Mumbai,Female,2.388023122619143
ATQCUS2118,89284.0,38269.0,25-34,Mumbai,Female,2.333063314954663
ATQCUS2119,90128.0,39379.0,25-34,Mumbai,Female,2.288732573198913
ATQCUS2120,84379.0,35980.0,25-34,Mumbai,Female,2.345163979988883
ATQCUS2121,101587.0,39626.0,25-34,Mumbai,Female,2.5636450815121385
ATQCUS2122,83757.0,38368.0,25-34,Mumbai,Female,2.1829910341951626
ATQCUS2123,90671.0,36326.0,25-34,Mumbai,Female,2.496035897153554
ATQCUS2124,83985.0,41564.0,25-34,Mumbai,Female,2.0206188047348665
ATQCUS2125,96115.0,40170.0,25-34,Mumbai,Female,2.392705999502116
ATQCUS2126,83393.0,38035.0,25-34,Mumbai,Female,2.1925331931116077
ATQCUS2127,89646.0,41973.0,25-34,Mumbai,Female,2.1358015867343294
ATQCUS2128,87246.0,37518.0,25-34,Mumbai,Female,2.3254437869822486
ATQCUS2129,92526.0,38959.0,25-34,Mumbai,Female,2.3749582894838164
ATQCUS2130,86487.0,39805.0,25-34,Mumbai,Female,2.1727672402964453
ATQCUS2131,82609.0,38274.0,25-34,Mumbai,Female,2.1583581543606627
ATQCUS2132,81519.0,37541.0,25-34,Mumbai,Female,2.171465863988706
ATQCUS2133,87327.0,38572.0,25-34,Mumbai,Female,2.263999792595665
ATQCUS2134,80927.0,39741.0,25-34,Mumbai,Female,2.0363604338089125
ATQCUS2135,103513.0,38698.0,25-34,Mumbai,Female,2.674892759315727
ATQCUS2136,84936.0,37042.0,25-34,Mumbai,Female,2.292964742724475
ATQCUS2137,85815.0,38727.0,25-34,Mumbai,Female,2.2158958865907508
ATQCUS2138,80789.0,39989.0,25-34,Mumbai,Female,2.0202805771587187
ATQCUS2139,86972.0,38702.0,25-34,Mumbai,Female,2.2472223657692108
ATQCUS2140,106973.0,40865.0,25-34,Mumbai,Female,2.6177168726293893
ATQCUS2141,80881.0,40028.0,25-34,Mumbai,Female,2.0206105725991805
ATQCUS2142,105412.0,66942.0,25-34,Mumbai,Female,1.5746765857010547
ATQCUS2143,99556.0,65617.0,25-34,Mumbai,Female,1.5172287669353979
ATQCUS2144,114853.0,68428.0,25-34,Mumbai,Female,1.6784503419652774
ATQCUS2145,140381.0,72028.0,25-34,Mumbai,Female,1.9489781751541067
ATQCUS2146,109743.0,64247.0,25-34,Mumbai,Female,1.7081420144131243
ATQCUS2147,125457.0,68874.0,25-34,Mumbai,Female,1.821543688474606
ATQCUS2148,116582.0,65062.0,25-34,Mumbai,Female,1.7918600719313886
ATQCUS2149,127072.0,67341.0,25-34,Mumbai,Female,1.8869930651460478
ATQCUS2150,136249.0,73294.0,25-34,Mumbai,Female,1.8589379758233961
ATQCUS2151,139059.0,71358.0,25-34,Mumbai,Female,1.9487513663499538
ATQCUS2152,90152.0,36074.0,25-34,Mumbai,Female,2.499085213727338
ATQCUS2153,79736.0,33942.0,25-34,Mumbai,Female,2.349183901950386
ATQCUS2154,82482.0,35662.0,25-34,Mumbai,Female,2.3128820593348665
ATQCUS2155,79140.0,35667.0,25-34,Mumbai,Female,2.218857767684414
ATQCUS2156,85706.0,36216.0,25-34,Mumbai,Female,2.366523083719903
ATQCUS2157,76252.0,35283.0,25-34,Mumbai,Female,2.1611540968738487
ATQCUS2158,81418.0,34640.0,25-34,Mumbai,Female,2.35040415704388
ATQCUS2159,90348.0,34300.0,25-34,Mumbai,Female,2.6340524781341106
ATQCUS2160,80523.0,35519.0,25-34,Mumbai,Female,2.2670401756806218
ATQCUS2161,93159.0,35694.0,25-34,Mumbai,Female,2.60993444276349
ATQCUS2162,92439.0,37413.0,25-34,Mumbai,Female,2.4707721914842433
ATQCUS2163,74575.0,34843.0,25-34,Mumbai,Female,2.1403151278592545
ATQCUS2164,81138.0,34720.0,25-34,Mumbai,Female,2.3369239631336405
ATQCUS2165,83698.0,35648.0,25-34,Mumbai,Female,2.34790170556553
ATQCUS2166,81096.0,52014.0,25-34,Mumbai,Female,1.5591186988118584
ATQCUS2167,80057.0,52580.0,25-34,Mumbai,Female,1.5225751236211487
ATQCUS2168,94451.0,51986.0,25-34,Mumbai,Female,1.8168545377601661
ATQCUS2169,89935.0,53507.0,25-34,Mumbai,Female,1.6808081185639263
ATQCUS2170,91006.0,54445.0,25-34,Mumbai,Female,1.671521719166131
ATQCUS2171,82343.0,51608.0,25-34,Mumbai,Female,1.5955472019841885
ATQCUS2172,77494.0,51030.0,25-34,Mumbai,Female,1.518596903782089
ATQCUS2173,88744.0,54075.0,25-34,Mumbai,Female,1.6411280628756357
ATQCUS2174,80584.0,51902.0,25-34,Mumbai,Female,1.5526183962082385
